PRP$,RB,DT,JJ,NN,CC,VB,VBG,IN,NNP,NNS,PRP,VBP,MD,TO,VBZ,CD,VBD,VBN,RP,WP,WRB,FW,WDT,PDT,JJR,RBR,JJS,EX,RBS,NNPS,UH,WP$,$,'',POS,able,actually,away,bad,behavior,believe,best,better,care,change,come,day,depression,did,didnt,does,doesnt,doing,dont,end,family,feel,feeling,friend,friends,getting,going,good,got,happy,hard,having,help,hope,hyperactive,id,ill,im,isnt,ive,job,just,know,let,life,like,little,live,long,look,lot,love,make,makes,maybe,mental,mind,mood,need,new,pain,parents,people,person,point,probably,really,right,said,say,school,shit,situation,sorry,sounds,start,suicide,sure,talk,tell,thats,theres,thing,things,think,thoughts,time,tired,try,trying,understand,want,way,wont,work,world,year,years,youre,youve,neg,neu,pos,compound,Label
1.6094379124341003,2.302585092994046,2.302585092994046,2.0794415416798357,3.1354942159291497,2.0794415416798357,2.5649493574615367,1.6094379124341003,2.772588722239781,2.0794415416798357,1.6094379124341003,2.3978952727983707,1.791759469228055,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560689974521328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16891899105401428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15509176800996216,0.3216892476389171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22697998249905385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20130007512607812,0.0,0.2614780639241364,0.0,0.0,0.0,0.0,0.0,0.18278554008292913,0.0,0.0,0.0,0.0,0.2722464019472085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3648034196981239,0.0,0.0,0.17936986535306032,0.3004107919155325,0.20218515993501154,0.0,0.0,0.0,0.0,0.0,0.4626402278072685,0.0,0.0,0.0,0.0,0.0,0.131,0.79,0.079,-0.7131,0
3.8918202981106265,5.049856007249537,4.997212273764115,5.075173815233827,5.455321115357702,4.465908118654584,4.990432586778736,4.110873864173311,5.356586274672012,3.970291913552122,4.574710978503383,5.5053315359323625,4.859812404361672,3.8501476017100584,4.330733340286331,4.31748811353631,2.833213344056216,3.5553480614894135,3.295836866004329,3.044522437723423,2.9444389791664403,3.367295829986474,1.0986122886681098,2.302585092994046,1.0986122886681098,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773491748429456,0.047966954393270256,0.07036168975645757,0.06672892846249766,0.0,0.0,0.022348546276774305,0.03735137163537254,0.022670463095159857,0.07882335923436008,0.22252188477368848,0.04236608116043945,0.0,0.0,0.02322523357928415,0.07592833197310117,0.08939418510709722,0.1155619133564669,0.12121739038459375,0.023686624924071847,0.0464504671585683,0.09861958669907943,0.06883472914309047,0.0,0.04226929270081381,0.023863927285789042,0.12769801120239757,0.12933926767064635,0.0,0.16417727609840096,0.11362447021833229,0.02530944399103372,0.07328104968663779,0.0,0.0,0.0,0.0,0.04772283510138485,0.0,0.07904097123470366,0.0,0.2565494673159432,0.07825462284646091,0.023282025964480743,0.2946472857751076,0.19646107988995817,0.04983339161097605,0.06473031973587524,0.06784877260274706,0.024348820655301397,0.06625860101148472,0.06817468213099938,0.0917964035233055,0.024348820655301397,0.0,0.0,0.17441687063841618,0.0,0.09793713388665823,0.10097264883051425,0.05088604589724725,0.0,0.21857011967487455,0.11043100168580784,0.025376063087766014,0.02606159270918926,0.03557175406007159,0.040136543417634306,0.0,0.062402416252697636,0.025111597037329066,0.0,0.025645982428952715,0.0,0.0,0.026203114349767003,0.04448595230833177,0.0,0.0,0.0,0.041981055860991226,0.0,0.0414139308306441,0.17748528576012168,0.12268653793781226,0.42269292063302166,0.2443492255056218,0.23385085717748577,0.03934709923192748,0.0236280538006083,0.11814026900304152,0.01702310064800813,0.16558574070979978,0.0,0.022508515162617898,0.023923565768236867,0.0,0.04285546454003029,0.17301466443906865,0.026637097438992095,0.157,0.683,0.159,0.651,2
2.4849066497880004,3.258096538021482,3.713572066704308,3.4011973816621555,4.143134726391533,3.091042453358316,3.828641396489095,2.70805020110221,3.8501476017100584,2.302585092994046,3.044522437723423,3.713572066704308,3.367295829986474,1.791759469228055,2.9444389791664403,2.4849066497880004,1.6094379124341003,2.70805020110221,1.791759469228055,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537624826732078,0.06424623287324475,0.0779886674885381,0.0903867546045049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07950891516654476,0.2606249901262145,0.0,0.0,0.11308709079074249,0.0,0.0,0.14541060760789074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31511770366318653,0.0,0.0,0.0,0.0,0.0,0.08505528982159803,0.0,0.0,0.15574515991719712,0.21536300286398932,0.0,0.05631201243921944,0.1501879611140194,0.08571593336803669,0.0,0.0,0.0,0.0759787449841675,0.0,0.1263155350814373,0.08376238587864447,0.1537624826732078,0.0,0.17143186673607338,0.0,0.0,0.17367802108906089,0.08752655154482014,0.0,0.23135481230428498,0.0,0.0,0.08965449357991326,0.0,0.0690368680515717,0.0,0.0,0.0,0.0,0.17644950503860718,0.0,0.0,0.18028268444365536,0.15303613904676552,0.07874237647580078,0.07155685750198337,0.07405470995455837,0.1444190439611971,0.1812670234385549,0.2137021154389641,0.3663403136623934,0.0,0.0,0.18012553936417858,0.0,0.06767898445119228,0.0,0.0,0.11712234818395638,0.18987718687606572,0.08505528982159803,0.0,0.0,0.0,0.0,0.14879695089312395,0.0,0.082,0.754,0.163,0.9927,3
3.2188758248682006,4.442651256490317,4.04305126783455,3.9512437185814275,4.653960350157523,3.1354942159291497,4.127134385045092,2.772588722239781,4.634728988229636,3.258096538021482,3.5263605246161616,4.2626798770413155,3.9512437185814275,2.5649493574615367,3.58351893845611,3.1354942159291497,1.9459101490553132,3.713572066704308,2.833213344056216,2.0794415416798357,2.6390573296152584,2.1972245773362196,0.0,1.6094379124341003,1.3862943611198906,2.0794415416798357,0.0,1.791759469228055,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05286158824743552,0.0,0.0,0.05615851973063635,0.10074058670000986,0.16836885254178793,0.0,0.059218702315829874,0.1671770574252085,0.04774341717159474,0.0,0.0986287203654971,0.0,0.0,0.0,0.05209186677079251,0.06830148410077407,0.05338612324583129,0.0,0.14818256932894527,0.2585720383976317,0.0,0.23817171894194916,0.053785736350895993,0.0411160414438335,0.12493347327311052,0.0515896535124522,0.10572317649487104,0.10243705028070171,0.0,0.0,0.05146542462763688,0.0,0.0,0.0,0.2868270921703546,0.0,0.26721985795775693,0.0,0.13605277015972775,0.21164911184581067,0.0,0.11068184656152842,0.2459966673089641,0.0,0.14589249579620775,0.050973674635082705,0.0,0.0,0.05121852514035086,0.08275816631079246,0.05487861375613431,0.0,0.0,0.0,0.0,0.04414714140808723,0.05689432635721004,0.401413478815607,0.17574223887869134,0.11368257289851273,0.049779004691949826,0.11438773027732665,0.0,0.20043358355282806,0.1356926827117042,0.0,0.0,0.05659779806670928,0.05970638807302332,0.0,0.0,0.0,0.0,0.10026470804741863,0.0,0.04688191606843037,0.09703686879948104,0.0,0.059380370208298935,0.0,0.04000253886015686,0.0,0.05954292883745213,0.11801287414023327,0.0,0.0443412494539668,0.0,0.05325411266070594,0.11510259719997193,0.08293457491186079,0.0,0.0,0.05392015260413426,0.11811583090334146,0.048294915781064145,0.0,0.06003604867082902,0.149,0.711,0.14,-0.973,4
2.4849066497880004,2.995732273553991,2.4849066497880004,2.3978952727983707,3.2188758248682006,2.302585092994046,2.3978952727983707,2.3978952727983707,2.995732273553991,2.1972245773362196,2.3978952727983707,3.2188758248682006,2.833213344056216,1.6094379124341003,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1511749247307916,0.12633015869666386,0.0,0.0,0.0,0.2865819123646582,0.0,0.0,0.0,0.0,0.0,0.15634183393454887,0.20499129608374353,0.3204524979545913,0.0,0.11118402968719467,0.1552089767301127,0.0,0.0,0.0,0.24680080488350098,0.0,0.0,0.0,0.0,0.0,0.0,0.3089234219963292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10208282461943673,0.0,0.15748937220218714,0.22145751275442258,0.29532111243465364,0.16854696347069803,0.0,0.0,0.0,0.0,0.0,0.12418986202798397,0.0,0.1511749247307916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494003069465646,0.0,0.0,0.24062223895798412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504608042174706,0.0,0.0,0.14561699328352046,0.0,0.0,0.0,0.24011695779509246,0.0,0.1787044939902425,0.0,0.19773313940769285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16182901605837077,0.0,0.0,0.0,0.0,0.093,0.652,0.255,0.991,2
4.143134726391533,5.003946305945459,4.812184355372417,4.68213122712422,5.342334251964811,4.143134726391533,4.976733742420574,4.219507705176107,5.564520407322694,4.48863636973214,4.02535169073515,5.69035945432406,4.875197323201151,3.8918202981106265,4.718498871295094,4.442651256490317,1.9459101490553132,3.9512437185814275,3.6635616461296463,2.70805020110221,2.70805020110221,2.9444389791664403,0.0,2.4849066497880004,1.6094379124341003,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.015669172026718074,0.014575510239999145,0.014253667516468038,0.027035506490158748,0.0,0.0,0.013581911514979157,0.011349799182283864,0.06888775223873396,0.015967808035118658,0.0,0.0,0.0,0.02659437664044641,0.04234410553804795,0.0461440253682339,0.013581911514979157,0.014046118814809674,0.11050140688510143,0.0,0.0,0.13984649359615664,0.08366604152240656,0.0,0.0,0.014502856014949052,0.04434633190289393,0.03368722448097941,0.0,0.0,0.08286377903938642,0.07690670894705649,0.06680278351727062,0.08326322483567489,0.0,0.0,0.0,0.2416888461721249,0.015025946513793392,0.0,0.047133462267152725,0.06419953081203997,0.1426733555698781,0.0,0.0497406621487356,0.4510498604216401,0.04542796924927811,0.013112880872295393,0.04123382409209036,0.0,0.09395732969675272,0.08286377903938642,0.04463003954194768,0.04439262270648228,0.013581911514979157,0.0,0.07571328208213018,0.0,0.04761557087448286,0.030682120547463422,0.12370017524438912,0.0,0.10217839015904907,0.026844951341929345,0.0,0.0,0.2918439318717984,0.03658835172974684,0.14466776214559535,0.012641300920556153,0.0,0.0,0.0,0.07532329943147663,0.43708135601745013,0.0,0.027035506490158748,0.06955350688805258,0.1390543101261177,0.03924772156578271,0.06378300616827387,0.03202280075248923,0.03775281423654604,0.04314534675411911,0.12781791697876635,0.03211046579354084,0.08485638697467772,0.33753141367947376,0.023912464529942466,0.0,0.11487606648474974,0.16552754266767605,0.02236258681596885,0.030051893027586783,0.027358259234064836,0.014539100188572811,0.0,0.0,0.17086294922354425,0.14569378533915003,0.142,0.662,0.195,0.9993,0
2.995732273553991,4.442651256490317,4.2626798770413155,4.07753744390572,4.787491742782046,3.295836866004329,4.61512051684126,3.1780538303479458,4.736198448394496,3.8501476017100584,3.1354942159291497,5.0106352940962555,4.430816798843313,3.4965075614664802,3.970291913552122,2.8903717578961645,1.0986122886681098,2.9444389791664403,1.791759469228055,2.4849066497880004,1.9459101490553132,2.1972245773362196,0.0,2.3978952727983707,0.0,1.791759469228055,1.3862943611198906,1.0986122886681098,1.791759469228055,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340256101146349,0.0,0.0,0.0,0.09726608789342613,0.08128094220163622,0.16444524166433927,0.0,0.03586915417319766,0.061462356772825764,0.03296801372888658,0.03174235296859965,0.06738775705859355,0.0,0.0,0.06706032140350904,0.3956747745919184,0.0,0.0,0.14307181727602036,0.06657440048060638,0.03479389624285064,0.0,0.03462045987414909,0.0,0.05361092105872351,0.0,0.1361024404585396,0.0,0.0,0.05315603776840549,0.16563468208402296,0.0,0.07793284917911109,0.0,0.23077879259937856,0.03586915417319766,0.0,0.0,0.26272073915763455,0.11352745915530445,0.0,0.1899812943060464,0.31668313302184703,0.0,0.0,0.03281040991665096,0.0,0.09612429715210284,0.06593602745777316,0.07990387332421131,0.03532391623493176,0.032422029297808706,0.0,0.03614775795281489,0.0,0.3125798558332408,0.14648550908487995,0.14764529652157027,0.03770688130399032,0.17074043877993053,0.03204143238403428,0.0,0.0,0.051605524494837546,0.05822786728422212,0.0,0.0,0.0,0.0,0.0,0.03596156871264524,0.07728724212125707,0.0,0.06453774805838658,0.0,0.2715898756379028,0.09369010960457566,0.0,0.0,0.030040514986963376,0.10299431674130681,0.15256012544699615,0.038326212830067284,0.12660295743188216,0.12722168674018444,0.05708258551953877,0.03427826772650798,0.06855653545301596,0.07408850595210993,0.05338279844648549,0.0,0.0,0.0,0.0,0.06217232699077432,0.15687503926216434,0.11593086318188559,0.079,0.689,0.231,0.9997,0
3.871201010907891,4.867534450455582,4.77912349311153,4.564348191467836,5.517452896464707,4.5217885770490405,4.962844630259907,3.9889840465642745,5.375278407684165,4.110873864173311,4.143134726391533,5.3981627015177525,4.859812404361672,3.6375861597263857,4.343805421853684,3.784189633918261,1.6094379124341003,3.6635616461296463,2.772588722239781,3.295836866004329,3.332204510175204,2.772588722239781,0.0,2.0794415416798357,1.0986122886681098,2.302585092994046,0.6931471805599453,1.791759469228055,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.023589151560583655,0.0219426986657567,0.042916361217658634,0.020350298631799314,0.0,0.0,0.08178754274009584,0.08543276333828063,0.14518987191149663,0.024038733073352622,0.022620807854474474,0.05814166217000475,0.020791209636665284,0.02001824921447789,0.06374692431298654,0.02315583759351692,0.0,0.0,0.23566861793886915,0.043342211711538736,0.10624487385497756,0.18045589100674467,0.020992503949590294,0.0438853973315134,0.058008833223654986,0.0654999641361926,0.10014176332638199,0.05071442464108732,0.08376744924389064,0.042916361217658634,0.06237362890999585,0.04631167518703384,0.1676137261082639,0.06267430170281539,0.0,0.0,0.06649348888488335,0.18920221839612453,0.04524161570894895,0.07231529439339085,0.07095706034110037,0.33136858099158006,0.07159585719135182,0.042601869268447806,0.20966979271265235,0.3195449000330441,0.04559301750313795,0.019740783607775744,0.0,0.044553909353960586,0.060620589086789786,0.20791209636665284,0.08398535394170029,0.0,0.08178754274009584,0.0,0.0911860350062759,0.0,0.17920712659332946,0.0,0.09311220072557426,0.023779766666658514,0.24611909577030516,0.14144804120250948,0.023216788003376034,0.07153195563081073,0.16272458617094684,0.05508192601582638,0.02177900505121767,0.13321590571641825,0.06892447691654915,0.0,0.0938549585303257,0.045358177785083185,0.024370519655765623,0.07192039389042014,0.020350298631799314,0.18847676079875392,0.13321590571641825,0.05908547374706116,0.13443095753231507,0.12052179576827617,0.13261492029107577,0.04871486454332567,0.16035287902837891,0.0,0.015968378624410202,0.0,0.0719980288712217,0.08647007443570784,0.0,0.12459670124180205,0.05049862706106439,0.022620807854474474,0.1029662132762454,0.021887885161893193,0.047946929260280095,0.0,0.09893291888561433,0.07311155896729687,0.12,0.673,0.208,0.9998,2
3.9889840465642745,4.718498871295094,5.14166355650266,4.969813299576001,5.652489180268651,4.31748811353631,4.6913478822291435,4.07753744390572,5.480638923341991,3.4339872044851463,4.564348191467836,5.043425116919247,4.48863636973214,3.8066624897703196,4.23410650459726,4.007333185232471,1.9459101490553132,2.833213344056216,3.4011973816621555,2.302585092994046,2.0794415416798357,1.6094379124341003,0.6931471805599453,2.4849066497880004,0.6931471805599453,2.0794415416798357,1.0986122886681098,1.6094379124341003,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.05310566083222632,0.04939904303444937,0.0,0.0,0.0,0.05132120410564471,0.0,0.07693304851851714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852060819045407,0.04603155706874095,0.0,0.18725463686013114,0.14636283901267455,0.0,0.033854648955788436,0.0,0.04939904303444937,0.0,0.0,0.037574436881105726,0.0,0.04714588543913618,0.14492477932864029,0.0,0.26065076023806755,0.0,0.1410970717017169,0.0,0.0,0.04989837043245564,0.06553018050916021,0.0,0.04070039873175279,0.0,0.15541702354328235,0.12894555530686047,0.0,0.37087624056340335,0.17984583970983054,0.05132120410564471,0.08888385460956132,0.04658296501598621,0.05015154514617576,0.0,0.0,0.037814821019294544,0.05015154514617576,0.04603155706874095,0.0,0.05132120410564471,0.0,0.12103334271019954,0.15598089209456015,0.0,0.0,0.0,0.045491200128227716,0.4181389453213493,0.0,0.0,0.041334849389977855,0.1470915712092732,0.21421828735445161,0.05172264440807648,0.0,0.0,0.051056859744107966,0.0,0.0,0.1374423392294463,0.04714588543913618,0.04284365747089033,0.1330176340113017,0.0,0.16279660400306226,0.042650374142072345,0.07311369571111136,0.0,0.0,0.14379682916370545,0.1806244846604369,0.12156550730546925,0.0,0.048666973389508865,0.10518802689820529,0.07579085536587843,0.10185130623163113,0.0,0.24637821389144085,0.0,0.04413494589873923,0.0,0.0,0.06,0.797,0.143,0.9995,0
1.3862943611198906,2.0794415416798357,2.5649493574615367,1.0986122886681098,3.044522437723423,1.791759469228055,2.302585092994046,1.6094379124341003,2.6390573296152584,2.1972245773362196,1.3862943611198906,2.5649493574615367,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534574274665134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3069148549330268,0.0,0.10404317053921552,0.0,0.0,0.1128627330328819,0.0,0.0,0.0,0.32772573617738626,0.0,0.0,0.0,0.0,0.0,0.17378858192258353,0.12579701189159756,0.0,0.0,0.18443285027458878,0.16634839334026508,0.327691269730506,0.0,0.13568471031533935,0.0,0.0,0.10746786802737336,0.15986721312745128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671924130246099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11544790936963664,0.0,0.0,0.0,0.12212762747353924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17992501480532583,0.0,0.0,0.0,0.0,0.0,0.0,0.14218542915141377,0.0,0.0,0.0,0.0,0.4014371953869617,0.1350894271068608,0.0,0.1622432308292883,0.2337799694525738,0.12633365489424686,0.0,0.309111723883,0.0,0.0,0.0,0.0,0.0,0.14,0.74,0.12,-0.6114,2
